10.0,5.220222222222224,0.133
15.0,6.548076923076922,0.096
20.0,4.448095238095236,0.129
25.0,3.578032786885245,0.098
27.0,3.3530769230769226,0.077
30.0,4.628612334801763,0.141
32.0,3.335526315789474,0.341
35.0,4.763287671232875,0.116
36.0,5.6863888888888905,0.055
40.0,2.6648979591836737,0.102
45.0,6.850224719101122,0.157
55.0,3.6872727272727275,0.242
60.0,7.515000000000001,0.083
75.0,8.869259259259259,0.111
108.0,8.425757575757574,0.272
